model	gen	abs_mean	abs95d	abs95u	seq_mean	seq95d	seq95u
SBM	1	0.0074074	0.0074074	0.0074074	0.0074074	0.0074074	0.0074074
SBM	2	0.0065760	0.0070244	0.0061275	0.0008314	0.0012799	0.0003830
SBM	3	0.0102437	0.0139831	0.0065043	0.0044301	0.0083436	0.0005166
SBM	4	0.0156230	0.0206367	0.0106093	0.0088061	0.0137307	0.0038815
SBM	5	0.0140335	0.0185792	0.0094879	0.0078459	0.0117456	0.0039462
SBM	6	0.0165801	0.0221342	0.0110260	0.0116479	0.0169079	0.0063880
SBM	7	0.0175798	0.0225434	0.0126163	0.0122103	0.0176231	0.0067976
SBM	8	0.0194558	0.0246316	0.0142800	0.0117367	0.0167983	0.0066751
SBM	9	0.0195618	0.0249351	0.0141886	0.0112306	0.0152305	0.0072306
SBM	10	0.0192365	0.0244237	0.0140494	0.0127531	0.0172930	0.0082132
SBM	11	0.0207440	0.0265158	0.0149721	0.0129855	0.0174300	0.0085410
SBM	12	0.0221802	0.0278781	0.0164822	0.0138654	0.0186988	0.0090321
SBM	13	0.0286638	0.0344773	0.0228503	0.0180561	0.0233271	0.0127851
SBM	14	0.0287096	0.0349599	0.0224594	0.0165005	0.0213808	0.0116201
SBM	15	0.0286327	0.0351515	0.0221140	0.0168677	0.0231764	0.0105589
SBM	16	0.0300810	0.0369389	0.0232230	0.0171455	0.0230627	0.0112283
SBM	17	0.0305464	0.0373546	0.0237381	0.0219277	0.0290590	0.0147965
SBM	18	0.0288798	0.0360092	0.0217504	0.0202149	0.0263110	0.0141188
SBM	19	0.0205575	0.0260625	0.0150525	0.0193680	0.0260377	0.0126983
SBM	20	0.0253677	0.0313217	0.0194137	0.0170033	0.0220771	0.0119296
