model	gen	abs_mean	abs95d	abs95u	seq_mean	seq95d	seq95u
SBM	1	0.0178571	0.0178571	0.0178571	0.0178571	0.0178571	0.0178571
SBM	2	0.0190233	0.0195094	0.0185373	0.0011662	0.0016522	0.0006801
SBM	3	0.0200437	0.0205487	0.0195387	0.0011662	0.0016522	0.0006801
SBM	4	0.0208455	0.0212286	0.0204624	0.0008017	0.0012342	0.0003693
SBM	5	0.0212099	0.0214584	0.0209614	0.0003644	0.0006782	0.0000507
SBM	6	0.0215743	0.0220407	0.0211080	0.0002187	0.0004671	-0.0000298
SBM	7	0.0219388	0.0227223	0.0211553	0.0003644	0.0006782	0.0000507
SBM	8	0.0228863	0.0239927	0.0217799	0.0005102	0.0008729	0.0001475
SBM	9	0.0236152	0.0248683	0.0223620	0.0004373	0.0007771	0.0000976
SBM	10	0.0247085	0.0261415	0.0232754	0.0003644	0.0006782	0.0000507
SBM	11	0.0260204	0.0275592	0.0244817	0.0005831	0.0009662	0.0002000
SBM	12	0.0269679	0.0285497	0.0253862	0.0003644	0.0006782	0.0000507
SBM	13	0.0282799	0.0298020	0.0267578	0.0004373	0.0007771	0.0000976
SBM	14	0.0289359	0.0303903	0.0274814	0.0002187	0.0004671	-0.0000298
SBM	15	0.0293003	0.0307658	0.0278348	0.0003644	0.0006782	0.0000507
SBM	16	0.0298105	0.0312238	0.0283972	0.0002187	0.0004671	-0.0000298
SBM	17	0.0305394	0.0318312	0.0292475	0.0002915	0.0005753	0.0000078
SBM	18	0.0311224	0.0323253	0.0299196	0.0004373	0.0007771	0.0000976
SBM	19	0.0312682	0.0324987	0.0300377	0.0002915	0.0005753	0.0000078
SBM	20	0.0312682	0.0324987	0.0300377	0.0002915	0.0005753	0.0000078
