model	gen	abs_mean	abs95d	abs95u	seq_mean	seq95d	seq95u
SBM	1	0.0318513	0.0321351	0.0315675	0.0318513	0.0321351	0.0315675
SBM	2	0.0321429	0.0321429	0.0321429	0.0002915	0.0005753	0.0000078
SBM	3	0.0321429	0.0321429	0.0321429	0.0000000	0.0000000	0.0000000
SBM	4	0.0321429	0.0321429	0.0321429	0.0000000	0.0000000	0.0000000
SBM	5	0.0321429	0.0321429	0.0321429	0.0000000	0.0000000	0.0000000
SBM	6	0.0321429	0.0321429	0.0321429	0.0000000	0.0000000	0.0000000
SBM	7	0.0321429	0.0321429	0.0321429	0.0000000	0.0000000	0.0000000
SBM	8	0.0321429	0.0321429	0.0321429	0.0000000	0.0000000	0.0000000
SBM	9	0.0321429	0.0321429	0.0321429	0.0000000	0.0000000	0.0000000
SBM	10	0.0322157	0.0323623	0.0320692	0.0000729	0.0002194	-0.0000737
SBM	11	0.0322157	0.0323623	0.0320692	0.0000000	0.0000000	0.0000000
SBM	12	0.0322157	0.0323623	0.0320692	0.0000000	0.0000000	0.0000000
SBM	13	0.0322886	0.0324937	0.0320836	0.0000729	0.0002194	-0.0000737
SBM	14	0.0325073	0.0328210	0.0321935	0.0002187	0.0004671	-0.0000298
SBM	15	0.0324344	0.0327182	0.0321506	0.0002187	0.0004671	-0.0000298
SBM	16	0.0326531	0.0330157	0.0322904	0.0003644	0.0006782	0.0000507
SBM	17	0.0325802	0.0329199	0.0322404	0.0003644	0.0006782	0.0000507
SBM	18	0.0326531	0.0330157	0.0322904	0.0000729	0.0002194	-0.0000737
SBM	19	0.0326531	0.0330157	0.0322904	0.0001458	0.0003509	-0.0000593
SBM	20	0.0327988	0.0332002	0.0323975	0.0001458	0.0003509	-0.0000593
