model	gen	abs_mean	abs95d	abs95u	seq_mean	seq95d	seq95u
CNRG	1	0.0071429	0.0071429	0.0071429	0.0071429	0.0071429	0.0071429
CNRG	2	0.0140671	0.0155538	0.0125804	0.0067055	0.0080566	0.0053544
CNRG	3	0.0321429	0.0332705	0.0310152	0.0134840	0.0148127	0.0121552
CNRG	4	0.0451166	0.0459193	0.0443139	0.0072886	0.0080424	0.0065348
CNRG	5	0.0634840	0.0659639	0.0610040	0.0062682	0.0072622	0.0052743
CNRG	6	0.0774781	0.0784194	0.0765369	0.0056851	0.0067512	0.0046191
CNRG	7	0.0785714	0.0785714	0.0785714	0.0003644	0.0006782	0.0000507
CNRG	8	0.0867347	0.0887864	0.0846830	0.0020408	0.0025537	0.0015279
CNRG	9	0.0954810	0.0975196	0.0934425	0.0020408	0.0025537	0.0015279
CNRG	10	0.1059767	0.1082647	0.1036887	0.0021137	0.0026231	0.0016043
CNRG	11	0.1123178	0.1137695	0.1108661	0.0015306	0.0020435	0.0010177
CNRG	12	0.1174927	0.1189917	0.1159937	0.0016764	0.0021936	0.0011591
CNRG	13	0.1198980	0.1209860	0.1188099	0.0008017	0.0012342	0.0003693
CNRG	14	0.1217930	0.1227352	0.1208508	0.0005831	0.0009662	0.0002000
CNRG	15	0.1231778	0.1245369	0.1218188	0.0003644	0.0006782	0.0000507
CNRG	16	0.1272595	0.1292971	0.1252218	0.0010204	0.0014886	0.0005522
CNRG	17	0.1313411	0.1332519	0.1294304	0.0010204	0.0014886	0.0005522
CNRG	18	0.1336735	0.1351242	0.1322227	0.0007289	0.0011466	0.0003111
CNRG	19	0.1348397	0.1358336	0.1338457	0.0002915	0.0005753	0.0000078
CNRG	20	0.1351312	0.1359515	0.1343109	0.0002187	0.0004671	-0.0000298
