model	gen	abs_mean	abs95d	abs95u	seq_mean	seq95d	seq95u
CNRG	1	0.0002143	0.0004578	-0.0000292	0.0002143	0.0004578	-0.0000292
CNRG	2	0.0097857	0.0102354	0.0093360	0.0095714	0.0100497	0.0090932
CNRG	3	0.0184286	0.0196130	0.0172442	0.0085714	0.0095760	0.0075669
CNRG	4	0.0355714	0.0365959	0.0345470	0.0119286	0.0130061	0.0108511
CNRG	5	0.0395000	0.0399306	0.0390694	0.0019286	0.0024396	0.0014176
CNRG	6	0.0485000	0.0495673	0.0474327	0.0030000	0.0033759	0.0026241
CNRG	7	0.0508571	0.0518311	0.0498832	0.0007143	0.0011244	0.0003042
CNRG	8	0.0597143	0.0616274	0.0578012	0.0022143	0.0027119	0.0017166
CNRG	9	0.0657857	0.0668530	0.0647184	0.0016429	0.0021935	0.0010922
CNRG	10	0.0730714	0.0749864	0.0711565	0.0022857	0.0027779	0.0017936
CNRG	11	0.0829286	0.0859927	0.0798644	0.0020714	0.0025775	0.0015654
CNRG	12	0.0942857	0.0961312	0.0924402	0.0019286	0.0024396	0.0014176
CNRG	13	0.0964286	0.0964286	0.0964286	0.0003571	0.0006647	0.0000496
CNRG	14	0.0964286	0.0964286	0.0964286	0.1000000	0.1000000	0.1000000
CNRG	15	0.0964286	0.0964286	0.0964286	0.1000000	0.1000000	0.1000000
CNRG	16	0.0970714	0.0978019	0.0963409	0.0002143	0.0004578	-0.0000292
CNRG	17	0.0992143	0.1005635	0.0978651	0.0007143	0.0011244	0.0003042
CNRG	18	0.1011429	0.1026697	0.0996160	0.0009286	0.0013783	0.0004788
CNRG	19	0.1022143	0.1037473	0.1006813	0.0009286	0.0013783	0.0004788
CNRG	20	0.1026429	0.1041610	0.1011247	0.0004286	0.0007618	0.0000954
