model	gen	abs_mean	abs95d	abs95u	seq_mean	seq95d	seq95u
BTER	1	0.0134700	0.0139284	0.0130116	0.0134700	0.0139284	0.0130116
BTER	2	0.0132144	0.0137154	0.0127134	0.0008017	0.0012342	0.0003693
BTER	3	0.0136160	0.0140946	0.0131375	0.0005102	0.0008729	0.0001475
BTER	4	0.0142732	0.0151089	0.0134374	0.0008746	0.0013671	0.0003822
BTER	5	0.0139811	0.0149055	0.0130567	0.0012391	0.0018145	0.0006637
BTER	6	0.0140541	0.0151887	0.0129196	0.0007289	0.0011961	0.0002616
BTER	7	0.0135065	0.0141867	0.0128263	0.0009475	0.0015314	0.0003636
BTER	8	0.0142367	0.0156746	0.0127987	0.0014577	0.0021172	0.0007983
BTER	9	0.0139081	0.0151098	0.0127064	0.0010933	0.0016553	0.0005313
BTER	10	0.0135795	0.0148680	0.0122910	0.0009475	0.0014051	0.0004899
BTER	11	0.0135430	0.0146127	0.0124734	0.0010933	0.0016149	0.0005717
BTER	12	0.0142732	0.0154805	0.0130659	0.0011662	0.0016954	0.0006369
BTER	13	0.0140541	0.0153258	0.0127825	0.0010933	0.0016149	0.0005717
BTER	14	0.0143462	0.0157197	0.0129727	0.0012391	0.0018862	0.0005919
BTER	15	0.0140176	0.0154183	0.0126169	0.0008746	0.0014098	0.0003395
BTER	16	0.0140541	0.0153258	0.0127825	0.0004373	0.0007771	0.0000976
BTER	17	0.0137256	0.0149550	0.0124962	0.0014577	0.0022103	0.0007051
BTER	18	0.0141272	0.0154997	0.0127546	0.0013848	0.0021909	0.0005788
BTER	19	0.0140176	0.0154183	0.0126169	0.0011662	0.0018411	0.0004913
BTER	20	0.0145287	0.0160218	0.0130357	0.0015306	0.0022560	0.0008052
