model	gen	abs_mean	abs95d	abs95u	seq_mean	seq95d	seq95u
GCN_AE	1	0.3002187	0.3065020	0.2939353	0.3002187	0.3065020	0.2939353
GCN_AE	2	0.7301159	0.7606154	0.6996164	0.2354288	0.2616749	0.2091827
GCN_AE	3	0.8531308	0.9319186	0.7743429	0.1407985	0.2068110	0.0747860
GCN_AE	4	0.8798850	0.9537745	0.8059956	0.0094760	0.0171323	0.0018196
GCN_AE	5	0.9665209	1.0515035	0.8815384	0.0986583	0.1612786	0.0360380
GCN_AE	6	0.9842150	1.0675161	0.9009140	0.0138092	0.0389248	0.0010000
GCN_AE	7	1.0174487	1.1018182	0.9330792	0.0396847	0.0824994	0.0010000
GCN_AE	8	1.0280468	1.1125023	0.9435914	0.0118625	0.0357135	0.0010000
GCN_AE	9	1.0283386	1.1127040	0.9439733	0.0010000	0.0010000	0.0010000
GCN_AE	10	1.0285575	1.1128482	0.9442668	0.0010000	0.0010000	0.0010000
GCN_AE	11	1.0285575	1.1128482	0.9442668	0.0010000	0.0010000	0.0010000
GCN_AE	12	1.0401769	1.1241360	0.9562179	0.0138802	0.0417882	0.0010000
GCN_AE	13	1.0518693	1.1353348	0.9684038	0.0132076	0.0397633	0.0010000
GCN_AE	14	1.0518693	1.1353348	0.9684038	0.0010000	0.0010000	0.0010000
GCN_AE	15	1.0520882	1.1354818	0.9686946	0.0010000	0.0010000	0.0010000
GCN_AE	16	1.0518693	1.1353348	0.9684038	0.0010000	0.0010000	0.0010000
GCN_AE	17	1.0518693	1.1353348	0.9684038	0.0010000	0.0010000	0.0010000
GCN_AE	18	1.0518693	1.1353348	0.9684038	0.0010000	0.0010000	0.0010000
GCN_AE	19	1.0518693	1.1353348	0.9684038	0.0010000	0.0010000	0.0010000
GCN_AE	20	1.0518693	1.1353348	0.9684038	0.0010000	0.0010000	0.0010000
