model	gen	abs_mean	abs95d	abs95u	seq_mean	seq95d	seq95u
BTER	1	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
BTER	2	0.0088192	0.0097344	0.0079041	0.0088192	0.0097344	0.0079041
BTER	3	0.0123907	0.0129079	0.0118734	0.0027697	0.0034406	0.0020988
BTER	4	0.0129009	0.0134059	0.0123959	0.0015306	0.0020435	0.0010177
BTER	5	0.0115889	0.0120346	0.0111432	0.0016035	0.0021190	0.0010880
BTER	6	0.0114431	0.0118609	0.0110254	0.0007289	0.0011466	0.0003111
BTER	7	0.0116618	0.0121194	0.0112042	0.0008017	0.0012342	0.0003693
BTER	8	0.0135569	0.0148809	0.0122328	0.0016035	0.0021980	0.0010090
BTER	9	0.0202624	0.0220192	0.0185056	0.0034985	0.0043489	0.0026482
BTER	10	0.0233236	0.0238409	0.0228064	0.0018950	0.0025268	0.0012633
BTER	11	0.0228134	0.0233184	0.0223084	0.0010933	0.0015710	0.0006156
BTER	12	0.0225219	0.0229996	0.0220442	0.0011662	0.0016522	0.0006801
BTER	13	0.0229592	0.0234721	0.0224463	0.0008746	0.0013203	0.0004289
BTER	14	0.0239067	0.0243844	0.0234290	0.0012391	0.0017324	0.0007457
BTER	15	0.0241254	0.0245711	0.0236797	0.0005102	0.0008729	0.0001475
BTER	16	0.0239796	0.0244478	0.0235114	0.0007289	0.0011466	0.0003111
BTER	17	0.0239796	0.0244478	0.0235114	0.0016035	0.0021980	0.0010090
BTER	18	0.0241254	0.0245711	0.0236797	0.0011662	0.0017353	0.0005970
BTER	19	0.0245627	0.0249024	0.0242229	0.0013120	0.0018537	0.0007702
BTER	20	0.0248542	0.0250593	0.0246491	0.0016035	0.0023887	0.0008183
