model	gen	abs_mean	abs95d	abs95u	seq_mean	seq95d	seq95u
SBM	1	0.9681428571428569	0.9678647019925258	0.9684210122931879	0.9681428571428569	0.9678647019925258	0.9684210122931879
SBM	2	0.9678571428571426	0.9678571428571426	0.9678571428571426	0.9997142857142858	0.9994361305639547	0.9999924408646168
SBM	3	0.9678571428571426	0.9678571428571426	0.9678571428571426	1.0	1.0	1.0
SBM	4	0.9678571428571426	0.9678571428571426	0.9678571428571426	1.0	1.0	1.0
SBM	5	0.9678571428571426	0.9678571428571426	0.9678571428571426	1.0	1.0	1.0
SBM	6	0.9678571428571426	0.9678571428571426	0.9678571428571426	1.0	1.0	1.0
SBM	7	0.9678571428571426	0.9678571428571426	0.9678571428571426	1.0	1.0	1.0
SBM	8	0.9678571428571426	0.9678571428571426	0.9678571428571426	1.0	1.0	1.0
SBM	9	0.9678571428571426	0.9678571428571426	0.9678571428571426	1.0	1.0	1.0
SBM	10	0.9677857142857141	0.9676421731975363	0.967929255373892	0.9999285714285713	0.9997850303403935	1.000072112516749
SBM	11	0.9677857142857141	0.9676421731975363	0.967929255373892	1.0	1.0	1.0
SBM	12	0.9677857142857141	0.9676421731975363	0.967929255373892	1.0	1.0	1.0
SBM	13	0.9677142857142854	0.9675133700439086	0.9679152013846622	0.9999285714285713	0.9997850303403935	1.000072112516749
SBM	14	0.9674999999999997	0.9671924119539044	0.967807588046095	0.9997857142857143	0.999542220573633	1.0000292079977955
SBM	15	0.9675714285714285	0.9672932734210975	0.9678495837217596	0.9997857142857143	0.999542220573633	1.0000292079977955
SBM	16	0.9673571428571427	0.9670013793137209	0.9677129064005645	0.999642857142857	0.9993352690967617	0.9999504451889524
SBM	17	0.9674285714285713	0.967095390482	0.9677617523751426	0.999642857142857	0.9993352690967617	0.9999504451889524
SBM	18	0.9673571428571427	0.9670013793137209	0.9677129064005645	0.9999285714285713	0.9997850303403935	1.000072112516749
SBM	19	0.9673571428571427	0.9670013793137209	0.9677129064005645	0.9998571428571428	0.9996562271867659	1.0000580585275196
SBM	20	0.9672142857142855	0.9668203808196659	0.967608190608905	0.9998571428571428	0.9996562271867659	1.0000580585275196
