model	gen	abs_mean	abs95d	abs95u	seq_mean	seq95d	seq95u
Chung-Lu	1	0.9705714285714283	0.9699050666782856	0.971237790464571	0.9705714285714283	0.9699050666782856	0.971237790464571
Chung-Lu	2	0.967142857142857	0.9661382787909728	0.9681474354947411	0.9979999999999998	0.9974910576974063	0.9985089423025932
Chung-Lu	3	0.9647142857142853	0.9642272982901228	0.9652012731384478	0.9987857142857142	0.99830002376778	0.9992714048036483
Chung-Lu	4	0.9642857142857139	0.9642857142857139	0.9642857142857139	0.9997857142857143	0.999542220573633	1.0000292079977955
Chung-Lu	5	0.9642857142857139	0.9642857142857139	0.9642857142857139	1.0	1.0	1.0
Chung-Lu	6	0.9625714285714285	0.9620591921095095	0.9630836650333475	0.9982857142857142	0.9977734778237952	0.9987979507476332
Chung-Lu	7	0.9607142857142857	0.9607142857142857	0.9607142857142857	0.998142857142857	0.997630620680938	0.998655093604776
Chung-Lu	8	0.9607142857142857	0.9607142857142857	0.9607142857142857	1.0	1.0	1.0
Chung-Lu	9	0.9607142857142857	0.9607142857142857	0.9607142857142857	1.0	1.0	1.0
Chung-Lu	10	0.9607142857142857	0.9607142857142857	0.9607142857142857	1.0	1.0	1.0
Chung-Lu	11	0.9607142857142857	0.9607142857142857	0.9607142857142857	1.0	1.0	1.0
Chung-Lu	12	0.9607142857142857	0.9607142857142857	0.9607142857142857	1.0	1.0	1.0
Chung-Lu	13	0.9607142857142857	0.9607142857142857	0.9607142857142857	1.0	1.0	1.0
Chung-Lu	14	0.9607142857142857	0.9607142857142857	0.9607142857142857	1.0	1.0	1.0
Chung-Lu	15	0.9607142857142857	0.9607142857142857	0.9607142857142857	1.0	1.0	1.0
Chung-Lu	16	0.9607142857142857	0.9607142857142857	0.9607142857142857	1.0	1.0	1.0
Chung-Lu	17	0.9607142857142857	0.9607142857142857	0.9607142857142857	1.0	1.0	1.0
Chung-Lu	18	0.9607142857142857	0.9607142857142857	0.9607142857142857	1.0	1.0	1.0
Chung-Lu	19	0.9607142857142857	0.9607142857142857	0.9607142857142857	1.0	1.0	1.0
Chung-Lu	20	0.9603571428571428	0.9600495548110475	0.9606647309032381	0.999642857142857	0.9993352690967617	0.9999504451889524
