model	gen	abs_mean	abs95d	abs95u
Deep_GCN_VAE	1	0.0498813	0.0498612	0.0499015
Deep_GCN_VAE	2	0.0499657	0.0499566	0.0499748
Deep_GCN_VAE	3	0.0500085	0.0500101	0.0500069
Deep_GCN_VAE	4	0.0500085	0.0500101	0.0500069
Deep_GCN_VAE	5	0.0500085	0.0500101	0.0500069
Deep_GCN_VAE	6	0.0500085	0.0500101	0.0500069
Deep_GCN_VAE	7	0.0500085	0.0500101	0.0500069
Deep_GCN_VAE	8	0.0500085	0.0500101	0.0500069
Deep_GCN_VAE	9	0.0500085	0.0500101	0.0500069
Deep_GCN_VAE	10	0.0500085	0.0500101	0.0500069
Deep_GCN_VAE	11	0.0500085	0.0500101	0.0500069
Deep_GCN_VAE	12	0.0500085	0.0500101	0.0500069
Deep_GCN_VAE	13	0.0500085	0.0500101	0.0500069
Deep_GCN_VAE	14	0.0500085	0.0500101	0.0500069
Deep_GCN_VAE	15	0.0500085	0.0500101	0.0500069
Deep_GCN_VAE	16	0.0500085	0.0500101	0.0500069
Deep_GCN_VAE	17	0.0500085	0.0500101	0.0500069
Deep_GCN_VAE	18	0.0500085	0.0500101	0.0500069
Deep_GCN_VAE	19	0.0500085	0.0500101	0.0500069
Deep_GCN_VAE	20	0.0500085	0.0500101	0.0500069
