model	gen	abs_mean	abs-95%	abs+95%	seq_mean	seq-95%	seq+95%
BUGGE	1	0.7650000	0.7635171	0.7664829	0.7650000	0.7635171	0.7664829
BUGGE	2	0.7001200	0.6982492	0.7019908	0.2168000	0.2110132	0.2225868
BUGGE	3	0.6976800	0.6952095	0.7001505	0.1830600	0.1763375	0.1897825
BUGGE	4	0.6993400	0.6971307	0.7015493	0.1922600	0.1852125	0.1993075
BUGGE	5	0.7016200	0.6997614	0.7034786	0.1885400	0.1830975	0.1939825
BUGGE	6	0.7040800	0.7022401	0.7059199	0.1864600	0.1803277	0.1925923
BUGGE	7	0.7051600	0.7035509	0.7067691	0.1865800	0.1795601	0.1935999
BUGGE	8	0.7049800	0.7033244	0.7066356	0.1918800	0.1848654	0.1988946
BUGGE	9	0.7078400	0.7060700	0.7096100	0.1958200	0.1890722	0.2025678
BUGGE	10	0.7078600	0.7061185	0.7096015	0.1902800	0.1834954	0.1970646
BUGGE	11	0.7076400	0.7057594	0.7095206	0.1929600	0.1861616	0.1997584
BUGGE	12	0.7089400	0.7069909	0.7108891	0.1952800	0.1868701	0.2036899
BUGGE	13	0.7082600	0.7062416	0.7102784	0.1983400	0.1906476	0.2060324
BUGGE	14	0.7078200	0.7061632	0.7094768	0.1983400	0.1909238	0.2057562
BUGGE	15	0.7075000	0.7057687	0.7092313	0.1989000	0.1901944	0.2076056
BUGGE	16	0.7072200	0.7055715	0.7088685	0.2014200	0.1952971	0.2075429
BUGGE	17	0.7073400	0.7055707	0.7091093	0.2034000	0.1961233	0.2106767
BUGGE	18	0.7082800	0.7063227	0.7102373	0.1957400	0.1887484	0.2027316
BUGGE	19	0.7079800	0.7061675	0.7097925	0.1992600	0.1923751	0.2061449
BUGGE	20	0.7089200	0.7067436	0.7110964	0.1990000	0.1939683	0.2040317
