model	gen	abs_mean	abs-95%	abs+95%	seq_mean	seq-95%	seq+95%
Deep_GCN_VAE	1	0.7499600	0.7429011	0.7570189	0.7499400	0.7428877	0.7569923
Deep_GCN_VAE	2	0.7681400	0.7520232	0.7842568	0.9424800	0.9348975	0.9500625
Deep_GCN_VAE	3	0.8494400	0.8486358	0.8502442	0.7769800	0.7601562	0.7938038
Deep_GCN_VAE	4	0.8495000	0.8487143	0.8502857	0.0319400	-0.0131785	0.0770585
Deep_GCN_VAE	5	0.8495000	0.8487143	0.8502857	0.0000000	nan	nan
Deep_GCN_VAE	6	0.8495000	0.8487143	0.8502857	0.0000000	nan	nan
Deep_GCN_VAE	7	0.8495000	0.8487143	0.8502857	0.0000000	nan	nan
Deep_GCN_VAE	8	0.8495000	0.8487143	0.8502857	0.0000000	nan	nan
Deep_GCN_VAE	9	0.8495000	0.8487143	0.8502857	0.0000000	nan	nan
Deep_GCN_VAE	10	0.8495000	0.8487143	0.8502857	0.0000000	nan	nan
Deep_GCN_VAE	11	0.8495000	0.8487143	0.8502857	0.0000000	nan	nan
Deep_GCN_VAE	12	0.8495000	0.8487143	0.8502857	0.0000000	nan	nan
Deep_GCN_VAE	13	0.8495000	0.8487143	0.8502857	0.0000000	nan	nan
Deep_GCN_VAE	14	0.8495000	0.8487143	0.8502857	0.0000000	nan	nan
Deep_GCN_VAE	15	0.8495000	0.8487143	0.8502857	0.0000000	nan	nan
Deep_GCN_VAE	16	0.8495000	0.8487143	0.8502857	0.0000000	nan	nan
Deep_GCN_VAE	17	0.8495000	0.8487143	0.8502857	0.0000000	nan	nan
Deep_GCN_VAE	18	0.8495000	0.8487143	0.8502857	0.0000000	nan	nan
Deep_GCN_VAE	19	0.8495000	0.8487143	0.8502857	0.0000000	nan	nan
Deep_GCN_VAE	20	0.8495000	0.8487143	0.8502857	0.0000000	nan	nan
