model	gen	abs_mean	abs-95%	abs+95%	seq_mean	seq-95%	seq+95%
BTER	1	0.1470000	0.0997482	0.1942518	0.1470000	0.0997482	0.1942518
BTER	2	0.2259600	0.1817785	0.2701415	0.0818400	0.0414221	0.1222579
BTER	3	0.2647200	0.2270468	0.3023932	0.0429800	0.0121829	0.0737771
BTER	4	0.2704200	0.2345483	0.3062917	0.0102200	-0.0030511	0.0234911
BTER	5	0.3087000	0.2866071	0.3307929	0.0427600	0.0120302	0.0734898
BTER	6	0.3271800	0.3261877	0.3281723	0.0226600	0.0002095	0.0451105
BTER	7	0.3258600	0.3248958	0.3268242	0.0030800	0.0022171	0.0039429
BTER	8	0.3248600	0.3238839	0.3258361	0.0025000	0.0016774	0.0033226
BTER	9	0.3238200	0.3228277	0.3248123	0.0024800	0.0017786	0.0031814
BTER	10	0.3220400	0.3210742	0.3230058	0.0040000	0.0031161	0.0048839
BTER	11	0.3210800	0.3199713	0.3221887	0.0020400	0.0014776	0.0026024
BTER	12	0.3199400	0.3188099	0.3210701	0.0025000	0.0018863	0.0031137
BTER	13	0.3192200	0.3181136	0.3203264	0.0016600	0.0012204	0.0020996
BTER	14	0.3182400	0.3170966	0.3193834	0.0024200	0.0018014	0.0030386
BTER	15	0.3169400	0.3156828	0.3181972	0.0026200	0.0020236	0.0032164
BTER	16	0.3161000	0.3148222	0.3173778	0.0019600	0.0014064	0.0025136
BTER	17	0.3150400	0.3137795	0.3163005	0.0021600	0.0016326	0.0026874
BTER	18	0.3140400	0.3127717	0.3153083	0.0022400	0.0016281	0.0028519
BTER	19	0.3129400	0.3116556	0.3142244	0.0023800	0.0017461	0.0030139
BTER	20	0.3118600	0.3106179	0.3131021	0.0020800	0.0015419	0.0026181
