model	gen	abs_mean	abs-95%	abs+95%	seq_mean	seq-95%	seq+95%
GCN_AE	1	0.4199364	0.4127495	0.4271233	0.4199364	0.4127495	0.4271233
GCN_AE	2	0.5249660	0.5111799	0.5387521	0.1050296	0.0911051	0.1189540
GCN_AE	3	0.5204298	0.5121365	0.5287232	-0.0045362	-0.0153051	0.0062327
GCN_AE	4	0.5189857	0.5120512	0.5259202	-0.0014441	-0.0089644	0.0060761
GCN_AE	5	0.5182628	0.5115577	0.5249680	-0.0007229	-0.0023646	0.0009189
GCN_AE	6	0.5182143	0.5114947	0.5249339	-0.0000485	-0.0004836	0.0003866
GCN_AE	7	0.5182283	0.5115350	0.5249215	0.0000140	-0.0002525	0.0002804
GCN_AE	8	0.5180935	0.5112100	0.5249769	-0.0001348	-0.0004278	0.0001581
GCN_AE	9	0.5181464	0.5112873	0.5250055	0.0000529	-0.0000861	0.0001920
GCN_AE	10	0.5181532	0.5112979	0.5250084	0.0000068	-0.0000086	0.0000221
GCN_AE	11	0.5181532	0.5112979	0.5250084	0.0000000	nan	nan
GCN_AE	12	0.5181532	0.5112979	0.5250084	0.0000000	nan	nan
GCN_AE	13	0.5181532	0.5112979	0.5250084	0.0000000	nan	nan
GCN_AE	14	0.5181532	0.5112979	0.5250084	0.0000000	nan	nan
GCN_AE	15	0.5181532	0.5112979	0.5250084	0.0000000	nan	nan
GCN_AE	16	0.5181532	0.5112979	0.5250084	0.0000000	nan	nan
GCN_AE	17	0.5181532	0.5112979	0.5250084	0.0000000	nan	nan
GCN_AE	18	0.5181532	0.5112979	0.5250084	0.0000000	nan	nan
GCN_AE	19	0.5181532	0.5112979	0.5250084	0.0000000	nan	nan
GCN_AE	20	0.5181532	0.5112979	0.5250084	0.0000000	nan	nan
