model	gen	abs_mean	abs-95%	abs+95%	seq_mean	seq-95%	seq+95%
HRG	1	0.0086962	0.0077057	0.0096867	0.0086962	0.0077057	0.0096867
HRG	2	0.0030935	0.0015484	0.0046386	-0.0056027	-0.0069372	-0.0042682
HRG	3	-0.0013180	-0.0027859	0.0001499	-0.0044115	-0.0057664	-0.0030565
HRG	4	-0.0068700	-0.0083533	-0.0053866	-0.0055520	-0.0065651	-0.0045389
HRG	5	-0.0108594	-0.0123908	-0.0093280	-0.0039894	-0.0047398	-0.0032390
HRG	6	-0.0141769	-0.0157059	-0.0126478	-0.0033175	-0.0039407	-0.0026942
HRG	7	-0.0172116	-0.0184881	-0.0159351	-0.0030348	-0.0036746	-0.0023949
HRG	8	-0.0190441	-0.0201603	-0.0179280	-0.0018325	-0.0023196	-0.0013454
HRG	9	-0.0203800	-0.0213800	-0.0193799	-0.0013359	-0.0018093	-0.0008624
HRG	10	-0.0210905	-0.0220192	-0.0201618	-0.0007105	-0.0010389	-0.0003821
HRG	11	-0.0218300	-0.0227336	-0.0209264	-0.0007395	-0.0011525	-0.0003264
HRG	12	-0.0222270	-0.0229760	-0.0214779	-0.0003970	-0.0007722	-0.0000218
HRG	13	-0.0226346	-0.0233182	-0.0219510	-0.0004076	-0.0007274	-0.0000879
HRG	14	-0.0225960	-0.0232342	-0.0219578	0.0000386	-0.0001937	0.0002709
HRG	15	-0.0224381	-0.0230715	-0.0218046	0.0001579	-0.0000959	0.0004117
HRG	16	-0.0225305	-0.0231117	-0.0219494	-0.0000924	-0.0004190	0.0002341
HRG	17	-0.0222791	-0.0228389	-0.0217193	0.0002514	0.0000822	0.0004206
HRG	18	-0.0221866	-0.0227382	-0.0216351	0.0000925	-0.0001161	0.0003011
HRG	19	-0.0220206	-0.0225858	-0.0214554	0.0001660	-0.0000353	0.0003673
HRG	20	-0.0218580	-0.0224140	-0.0213020	0.0001626	-0.0000282	0.0003535
