model	gen	abs_mean	abs-95%	abs+95%	seq_mean	seq-95%	seq+95%
GCN_AE	1	211.7458418	210.5960764	212.8956071	211.7458418	210.5960764	212.8956071
GCN_AE	2	234.4102231	233.0476742	235.7727720	22.6643813	20.9084388	24.4203239
GCN_AE	3	234.6844422	233.5580092	235.8108751	0.2742191	-0.3155867	0.8640249
GCN_AE	4	236.1665720	234.9143666	237.4187774	1.4821298	0.6087241	2.3555355
GCN_AE	5	236.4458824	235.2230039	237.6687608	0.2793103	-0.0555129	0.6141336
GCN_AE	6	237.0704057	235.8856125	238.2551988	0.6245233	0.0175312	1.2315155
GCN_AE	7	237.3803854	236.1711552	238.5896156	0.3099797	-0.0520351	0.6719945
GCN_AE	8	237.4580933	236.1874932	238.7286934	0.0777079	-0.1956166	0.3510325
GCN_AE	9	237.4494523	236.1715783	238.7273264	-0.0086410	-0.0522517	0.0349698
GCN_AE	10	237.4644625	236.1934598	238.7354651	0.0150101	-0.0108029	0.0408232
GCN_AE	11	237.4660446	236.1954491	238.7366401	0.0015822	-0.0017243	0.0048886
GCN_AE	12	237.5709533	236.3023794	238.8395273	0.1049087	-0.1049173	0.3147347
GCN_AE	13	237.7079513	236.4447017	238.9712009	0.1369980	-0.1381434	0.4121394
GCN_AE	14	237.7088844	236.4458931	238.9718757	0.0009331	-0.0009420	0.0028081
GCN_AE	15	237.7082759	236.4451164	238.9714353	-0.0006085	-0.0018314	0.0006143
GCN_AE	16	237.6995132	236.4338044	238.9652220	-0.0087627	-0.0263719	0.0088466
GCN_AE	17	237.6994929	236.4337779	238.9652079	-0.0000203	-0.0000610	0.0000205
GCN_AE	18	237.6994929	236.4337779	238.9652079	0.0000000	nan	nan
GCN_AE	19	237.6994929	236.4337779	238.9652079	0.0000000	nan	nan
GCN_AE	20	237.6994929	236.4337779	238.9652079	0.0000000	nan	nan
