model	gen	abs_mean	abs95d	abs95u	seq_mean	seq95d	seq95u
Chung-Lu	1	0.0294461	0.0301256	0.0287666	0.0294461	0.0301256	0.0287666
Chung-Lu	2	0.0327988	0.0338177	0.0317800	0.0019679	0.0024835	0.0014524
Chung-Lu	3	0.0352770	0.0357739	0.0347800	0.0012391	0.0017324	0.0010000
Chung-Lu	4	0.0357143	0.0357143	0.0357143	0.0010000	0.0010000	0.0010000
Chung-Lu	5	0.0357143	0.0357143	0.0357143	0.0010000	0.0010000	0.0010000
Chung-Lu	6	0.0374636	0.0379817	0.0369454	0.0017493	0.0022674	0.0012311
Chung-Lu	7	0.0392857	0.0392857	0.0392857	0.0018222	0.0023403	0.0013040
Chung-Lu	8	0.0392857	0.0392857	0.0392857	0.0010000	0.0010000	0.0010000
Chung-Lu	9	0.0392857	0.0392857	0.0392857	0.0010000	0.0010000	0.0010000
Chung-Lu	10	0.0392857	0.0392857	0.0392857	0.0010000	0.0010000	0.0010000
Chung-Lu	11	0.0392857	0.0392857	0.0392857	0.0010000	0.0010000	0.0010000
Chung-Lu	12	0.0392857	0.0392857	0.0392857	0.0010000	0.0010000	0.0010000
Chung-Lu	13	0.0392857	0.0392857	0.0392857	0.0010000	0.0010000	0.0010000
Chung-Lu	14	0.0392857	0.0392857	0.0392857	0.0010000	0.0010000	0.0010000
Chung-Lu	15	0.0392857	0.0392857	0.0392857	0.0010000	0.0010000	0.0010000
Chung-Lu	16	0.0392857	0.0392857	0.0392857	0.0010000	0.0010000	0.0010000
Chung-Lu	17	0.0392857	0.0392857	0.0392857	0.0010000	0.0010000	0.0010000
Chung-Lu	18	0.0392857	0.0392857	0.0392857	0.0010000	0.0010000	0.0010000
Chung-Lu	19	0.0392857	0.0392857	0.0392857	0.0010000	0.0010000	0.0010000
Chung-Lu	20	0.0396501	0.0399639	0.0393364	0.0010000	0.0010000	0.0010000
