model	gen	abs_mean	abs-95%	abs+95%	seq_mean	seq-95%	seq+95%
BUGGE	1	0.0020910	0.0020290	0.0021530	0.0020910	0.0020290	0.0021530
BUGGE	2	0.0032812	0.0031176	0.0034448	0.0011902	0.0010220	0.0013585
BUGGE	3	0.0030321	0.0029045	0.0031596	-0.0002492	-0.0004254	-0.0000729
BUGGE	4	0.0029093	0.0027583	0.0030602	-0.0001228	-0.0003082	0.0000625
BUGGE	5	0.0028073	0.0026934	0.0029211	-0.0001020	-0.0002884	0.0000845
BUGGE	6	0.0027529	0.0026322	0.0028737	-0.0000543	-0.0002152	0.0001065
BUGGE	7	0.0027498	0.0026151	0.0028845	-0.0000032	-0.0001713	0.0001650
BUGGE	8	0.0029163	0.0027989	0.0030337	0.0001665	0.0000068	0.0003261
BUGGE	9	0.0027827	0.0026257	0.0029396	-0.0001336	-0.0003045	0.0000373
BUGGE	10	0.0027143	0.0026098	0.0028187	-0.0000684	-0.0002474	0.0001105
BUGGE	11	0.0027580	0.0026456	0.0028705	0.0000438	-0.0001115	0.0001991
BUGGE	12	0.0028229	0.0026968	0.0029491	0.0000649	-0.0000876	0.0002174
BUGGE	13	0.0028443	0.0026937	0.0029950	0.0000214	-0.0001646	0.0002075
BUGGE	14	0.0028976	0.0027457	0.0030494	0.0000532	-0.0001585	0.0002649
BUGGE	15	0.0029495	0.0028024	0.0030965	0.0000519	-0.0001439	0.0002478
BUGGE	16	0.0029226	0.0027984	0.0030468	-0.0000269	-0.0002160	0.0001623
BUGGE	17	0.0028082	0.0026847	0.0029317	-0.0001145	-0.0002851	0.0000562
BUGGE	18	0.0027321	0.0026299	0.0028344	-0.0000760	-0.0002321	0.0000801
BUGGE	19	0.0029910	0.0028391	0.0031429	0.0002588	0.0000957	0.0004220
BUGGE	20	0.0027848	0.0026594	0.0029102	-0.0002062	-0.0003453	-0.0000670
