model	gen	abs_mean	abs95d	abs95u
BTER	0	0.0000000	nan	nan
BTER	1	0.0111590	0.0110934	0.0112247
BTER	2	0.0154745	0.0153963	0.0155528
BTER	3	0.0176241	0.0175598	0.0176883
BTER	4	0.0189064	0.0188204	0.0189924
BTER	5	0.0201752	0.0200911	0.0202593
BTER	6	0.0212163	0.0211368	0.0212958
BTER	7	0.0220227	0.0219502	0.0220952
BTER	8	0.0226662	0.0226148	0.0227176
BTER	9	0.0231546	0.0231050	0.0232042
BTER	10	0.0236095	0.0235518	0.0236672
BTER	11	0.0240574	0.0240015	0.0241134
BTER	12	0.0244515	0.0244037	0.0244993
BTER	13	0.0247638	0.0247207	0.0248069
BTER	14	0.0250203	0.0249740	0.0250666
BTER	15	0.0252505	0.0251992	0.0253018
BTER	16	0.0254946	0.0254462	0.0255430
BTER	17	0.0257429	0.0256984	0.0257874
BTER	18	0.0259663	0.0259243	0.0260084
BTER	19	0.0261367	0.0260961	0.0261773
BTER	20	0.0262968	0.0262574	0.0263362
