model	gen	abs_mean	abs95d	abs95u	seq_mean	seq95d	seq95u
GraphRNN	1	0.9682944606413992	0.9675502107541304	0.9690387105286681	0.9682944606413992	0.9675502107541304	0.9690387105286681
GraphRNN	2	0.9408892128279883	0.9390750372533322	0.9427033884026444	0.9913265306122448	0.9904889406108652	0.9921641206136245
GraphRNN	3	0.922084548104956	0.9213390968450129	0.9228299993648991	0.9935860058309036	0.9927755646830496	0.9943964469787576
GraphRNN	4	0.9170553935860055	0.9151446450541103	0.9189661421179007	0.9986880466472301	0.998107223215951	0.9992688700785092
GraphRNN	5	0.9153061224489794	0.9132544543319422	0.9173577905660165	0.9983965014577257	0.9978809741468286	0.9989120287686228
GraphRNN	6	0.9164723032069967	0.9144988906089113	0.918445715805082	0.9981049562682215	0.9975876960875273	0.9986222164489157
GraphRNN	7	0.9173469387755099	0.9154740305951509	0.9192198469558689	0.9986151603498541	0.9981101551114907	0.9991201655882175
GraphRNN	8	0.9158892128279882	0.9138691918745346	0.9179092337814417	0.9981778425655976	0.9976597181233471	0.9986959670078481
GraphRNN	9	0.9153061224489794	0.9132544543319422	0.9173577905660165	0.9982507288629735	0.997732604420723	0.998768853305224
GraphRNN	10	0.9158892128279882	0.9138691918745346	0.9179092337814417	0.9981049562682215	0.9975876960875273	0.9986222164489157
GraphRNN	11	0.8921282798833816	0.888284369154884	0.8959721906118793	0.989139941690962	0.9880938092220478	0.9901860741598761
GraphRNN	12	0.8864431486880464	0.8843810394444581	0.8885052579316347	0.9971574344023321	0.9962451821857068	0.9980696866189573
