model	gen	abs_mean	abs-95%	abs+95%	seq_mean	seq-95%	seq+95%
CNRG	1	0.0942800	0.0926600	0.0959000	0.0942800	0.0926600	0.0959000
CNRG	2	0.1222400	0.1202848	0.1241952	0.0885800	0.0871665	0.0899935
CNRG	3	0.1550800	0.1524615	0.1576985	0.0893600	0.0873779	0.0913421
CNRG	4	0.1911600	0.1875926	0.1947274	0.0893600	0.0877051	0.0910149
CNRG	5	0.2300200	0.2254387	0.2346013	0.0892600	0.0876556	0.0908644
CNRG	6	0.2736400	0.2684838	0.2787962	0.0928200	0.0904732	0.0951668
CNRG	7	0.3222400	0.3164499	0.3280301	0.0978800	0.0956344	0.1001256
CNRG	8	0.3693600	0.3640377	0.3746823	0.0970600	0.0949831	0.0991369
CNRG	9	0.4154600	0.4099083	0.4210117	0.0991800	0.0969009	0.1014591
CNRG	10	0.4585400	0.4526286	0.4644514	0.1028200	0.0998807	0.1057593
CNRG	11	0.4959400	0.4895270	0.5023530	0.1022600	0.0990571	0.1054629
CNRG	12	0.5354000	0.5283799	0.5424201	0.1054400	0.1021986	0.1086814
CNRG	13	0.5738400	0.5671396	0.5805404	0.1075600	0.1047759	0.1103441
CNRG	14	0.6066000	0.6001729	0.6130271	0.1155200	0.1059586	0.1250814
CNRG	15	0.6368800	0.6308489	0.6429111	0.1089800	0.1047364	0.1132236
CNRG	16	0.6644600	0.6586198	0.6703002	0.1044800	0.0999882	0.1089718
CNRG	17	0.6879400	0.6822051	0.6936749	0.1223800	0.1063605	0.1383995
CNRG	18	0.7069400	0.7015943	0.7122857	0.1051200	0.0934471	0.1167929
CNRG	19	0.7246600	0.7187798	0.7305402	0.1122200	0.0978910	0.1265490
CNRG	20	0.7380800	0.7319359	0.7442241	0.1542200	0.1182180	0.1902220
