Percent of connections that are bidirected: 95.56259904912837
rule_id, collapses, edges_approx, total_cost, rule_details
36, 36, 0, 71804, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  558)  ('type_1'  'type_1')  ('type_1'  558)  (558  559)  (558  571)  (558  654)  (558  1328)  (558  1329)  (559  558)  (571  558)  (654  558)  (1328  558)  (1329  558)]
16, 21, 0, 70024, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  275)  ('type_1'  'type_1')  ('type_1'  275)  (275  334)  (275  375)  (275  589)  (275  1069)  (334  275)  (375  275)  (589  275)  (1069  275)]
12, 11, 0, 69256, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  314)  ('type_1'  'type_1')  ('type_1'  314)  (114  314)  (314  114)  (314  331)  (314  1120)  (294  331)  (331  294)  (331  314)]
3, 25, 0, 67732, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  234)  ('type_1'  'type_1')  ('type_1'  234)  (197  234)  (234  197)  (234  738)  (234  800)  (738  234)  (800  234)]
42, 12, 0, 67315, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  239)  ('type_1'  'type_1')  ('type_1'  239)  (239  1056)  (239  1107)  (239  1331)  (1056  239)]
2, 53, 0, 65342, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  234)  ('type_1'  'type_1')  ('type_1'  234)  (197  234)  (234  197)  (234  338)  (338  234)]
1, 33, 0, 64129, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  478)  ('type_1'  'type_1')  ('type_1'  478)  (197  234)  (197  478)  (234  197)  (478  197)]
14, 14, 0, 63806, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  314)  ('type_1'  'type_1')  ('type_1'  314)  (114  314)  (314  114)  (314  1120)]
0, 160, 0, 61757, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  234)  ('type_1'  'type_1')  ('type_1'  234)  (197  234)  (234  197)]
30, 60, 0, 61728, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  314)  ('type_1'  'type_1')  ('type_1'  314)  (314  1120)]
0, 6, 0, 61661, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  234)  ('type_1'  'type_1')  ('type_1'  234)  (197  234)  (234  197)]
81, 5, 0, 61687, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  43)  ('type_1'  'type_1')  ('type_1'  43)  (42  43)]
1, 1, 0, 61660, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  478)  ('type_1'  'type_1')  ('type_1'  478)  (197  234)  (197  478)  (234  197)  (478  197)]
140, 2, 0, 61553, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1059)  ('type_0'  925)  ('type_1'  'type_1')  ('type_1'  1059)  ('type_1'  925)  (925  1185)  (1185  925)  (1185  1059)  (1059  1185)]
1, 2, 0, 61488, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  478)  ('type_1'  'type_1')  ('type_1'  478)  (197  234)  (197  478)  (234  197)  (478  197)]
0, 3, 1, 61462, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  234)  ('type_1'  'type_1')  ('type_1'  234)  (197  234)  (234  197)]
1, 1, 1, 61438, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  478)  ('type_1'  'type_1')  ('type_1'  478)  (197  234)  (197  478)  (234  197)  (478  197)]
0, 17, 15, 61258, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  234)  ('type_1'  'type_1')  ('type_1'  234)  (197  234)  (234  197)]
1, 3, 6, 61173, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  478)  ('type_1'  'type_1')  ('type_1'  478)  (197  234)  (197  478)  (234  197)  (478  197)]
0, 1, 0, 61171, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  234)  ('type_1'  'type_1')  ('type_1'  234)  (197  234)  (234  197)]
1, 15, 29, 60699, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  478)  ('type_1'  'type_1')  ('type_1'  478)  (197  234)  (197  478)  (234  197)  (478  197)]
0, 1, 0, 60697, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  234)  ('type_1'  'type_1')  ('type_1'  234)  (197  234)  (234  197)]
81, 2, 2, 60710, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  43)  ('type_1'  'type_1')  ('type_1'  43)  (42  43)]
0, 21, 42, 60532, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  234)  ('type_1'  'type_1')  ('type_1'  234)  (197  234)  (234  197)]
1, 1, 2, 60511, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  478)  ('type_1'  'type_1')  ('type_1'  478)  (197  234)  (197  478)  (234  197)  (478  197)]
0, 7, 14, 60459, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  234)  ('type_1'  'type_1')  ('type_1'  234)  (197  234)  (234  197)]
1, 1, 2, 60438, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  478)  ('type_1'  'type_1')  ('type_1'  478)  (197  234)  (197  478)  (234  197)  (478  197)]
0, 13, 26, 60332, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  234)  ('type_1'  'type_1')  ('type_1'  234)  (197  234)  (234  197)]
1, 2, 4, 60279, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  478)  ('type_1'  'type_1')  ('type_1'  478)  (197  234)  (197  478)  (234  197)  (478  197)]
0, 3, 6, 60263, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  234)  ('type_1'  'type_1')  ('type_1'  234)  (197  234)  (234  197)]
1, 2, 4, 60210, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  478)  ('type_1'  'type_1')  ('type_1'  478)  (197  234)  (197  478)  (234  197)  (478  197)]
0, 14, 26, 60091, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  234)  ('type_1'  'type_1')  ('type_1'  234)  (197  234)  (234  197)]
6, 3, 6, 59971, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  328)  ('type_1'  'type_1')  ('type_1'  328)  (197  478)  (478  197)  (478  479)  (328  479)  (479  328)  (479  478)]
0, 10, 20, 59892, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  234)  ('type_1'  'type_1')  ('type_1'  234)  (197  234)  (234  197)]
1, 1, 2, 59871, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  478)  ('type_1'  'type_1')  ('type_1'  478)  (197  234)  (197  478)  (234  197)  (478  197)]
0, 17, 34, 59729, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  234)  ('type_1'  'type_1')  ('type_1'  234)  (197  234)  (234  197)]
1, 1, 2, 59708, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  478)  ('type_1'  'type_1')  ('type_1'  478)  (197  234)  (197  478)  (234  197)  (478  197)]
0, 57, 112, 59202, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  234)  ('type_1'  'type_1')  ('type_1'  234)  (197  234)  (234  197)]
1, 3, 7, 59120, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  478)  ('type_1'  'type_1')  ('type_1'  478)  (197  234)  (197  478)  (234  197)  (478  197)]
0, 3, 6, 59104, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  234)  ('type_1'  'type_1')  ('type_1'  234)  (197  234)  (234  197)]
1, 1, 2, 59083, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  478)  ('type_1'  'type_1')  ('type_1'  478)  (197  234)  (197  478)  (234  197)  (478  197)]
0, 35, 68, 58775, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  234)  ('type_1'  'type_1')  ('type_1'  234)  (197  234)  (234  197)]
1, 1, 2, 58754, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  478)  ('type_1'  'type_1')  ('type_1'  478)  (197  234)  (197  478)  (234  197)  (478  197)]
0, 63, 118, 58182, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  234)  ('type_1'  'type_1')  ('type_1'  234)  (197  234)  (234  197)]
140, 1, 2, 58137, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1059)  ('type_0'  925)  ('type_1'  'type_1')  ('type_1'  1059)  ('type_1'  925)  (925  1185)  (1185  925)  (1185  1059)  (1059  1185)]
0, 8, 14, 58072, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  234)  ('type_1'  'type_1')  ('type_1'  234)  (197  234)  (234  197)]
140, 1, 0, 57973, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1059)  ('type_0'  925)  ('type_1'  'type_1')  ('type_1'  1059)  ('type_1'  925)  (925  1185)  (1185  925)  (1185  1059)  (1059  1185)]
0, 28, 55, 57730, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  234)  ('type_1'  'type_1')  ('type_1'  234)  (197  234)  (234  197)]
1, 1, 2, 57709, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  478)  ('type_1'  'type_1')  ('type_1'  478)  (197  234)  (197  478)  (234  197)  (478  197)]
0, 8, 16, 57648, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  234)  ('type_1'  'type_1')  ('type_1'  234)  (197  234)  (234  197)]
1, 1, 2, 57627, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  478)  ('type_1'  'type_1')  ('type_1'  478)  (197  234)  (197  478)  (234  197)  (478  197)]
0, 18, 56, 57516, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  234)  ('type_1'  'type_1')  ('type_1'  234)  (197  234)  (234  197)]
6, 1, 4, 57476, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  328)  ('type_1'  'type_1')  ('type_1'  328)  (197  478)  (478  197)  (478  479)  (328  479)  (479  328)  (479  478)]
0, 18, 60, 57373, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  234)  ('type_1'  'type_1')  ('type_1'  234)  (197  234)  (234  197)]
140, 1, 4, 57310, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1059)  ('type_0'  925)  ('type_1'  'type_1')  ('type_1'  1059)  ('type_1'  925)  (925  1185)  (1185  925)  (1185  1059)  (1059  1185)]
0, 10, 34, 57259, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  234)  ('type_1'  'type_1')  ('type_1'  234)  (197  234)  (234  197)]
1, 2, 8, 57218, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  478)  ('type_1'  'type_1')  ('type_1'  478)  (197  234)  (197  478)  (234  197)  (478  197)]
0, 3, 8, 57206, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  234)  ('type_1'  'type_1')  ('type_1'  234)  (197  234)  (234  197)]
1, 1, 4, 57191, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  478)  ('type_1'  'type_1')  ('type_1'  478)  (197  234)  (197  478)  (234  197)  (478  197)]
0, 97, 312, 56565, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  234)  ('type_1'  'type_1')  ('type_1'  234)  (197  234)  (234  197)]
140, 1, 4, 56502, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1059)  ('type_0'  925)  ('type_1'  'type_1')  ('type_1'  1059)  ('type_1'  925)  (925  1185)  (1185  925)  (1185  1059)  (1059  1185)]
0, 134, 718, 56207, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  234)  ('type_1'  'type_1')  ('type_1'  234)  (197  234)  (234  197)]
140, 1, 8, 56108, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1059)  ('type_0'  925)  ('type_1'  'type_1')  ('type_1'  1059)  ('type_1'  925)  (925  1185)  (1185  925)  (1185  1059)  (1059  1185)]
0, 63, 534, 56368, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  234)  ('type_1'  'type_1')  ('type_1'  234)  (197  234)  (234  197)]
