Percent of connections that are bidirected: 0.9583598219961856
rule_id, collapses, edges_approx, total_cost, rule_details
33, 36, 0, 71804, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  36)  ('type_1'  'type_1')  ('type_1'  36)  (36  37)  (36  162)  (36  495)  (36  1132)  (36  1439)  (37  36)  (162  36)  (495  36)  (1132  36)  (1439  36)]
32, 21, 0, 70024, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  36)  ('type_1'  'type_1')  ('type_1'  36)  (36  37)  (36  162)  (36  1132)  (36  1439)  (37  36)  (162  36)  (1132  36)  (1439  36)]
71, 12, 0, 69180, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  121)  ('type_1'  'type_1')  ('type_1'  121)  (121  839)  (121  848)  (121  1388)  (839  121)  (848  121)  (848  847)  (847  848)]
23, 25, 0, 67656, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  36)  ('type_1'  'type_1')  ('type_1'  36)  (36  162)  (36  1028)  (36  1345)  (162  36)  (1028  36)  (1345  36)]
48, 12, 0, 67239, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  239)  ('type_1'  'type_1')  ('type_1'  239)  (109  239)  (239  109)  (239  1107)  (239  1546)]
1, 52, 0, 65304, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  53)  ('type_1'  'type_1')  ('type_1'  53)  (53  377)  (53  1650)  (377  53)  (1650  53)]
4, 32, 0, 64129, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  377)  ('type_1'  'type_1')  ('type_1'  377)  (53  377)  (53  1650)  (377  53)  (1650  53)]
25, 14, 0, 63806, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  36)  ('type_1'  'type_1')  ('type_1'  36)  (36  1161)  (36  1345)  (1345  36)]
0, 169, 7, 61654, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  53)  ('type_1'  'type_1')  ('type_1'  53)  (53  377)  (377  53)]
38, 58, 0, 61627, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  36)  ('type_1'  'type_1')  ('type_1'  36)  (36  1161)]
0, 5, 0, 61573, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  53)  ('type_1'  'type_1')  ('type_1'  53)  (53  377)  (377  53)]
88, 5, 0, 61599, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  43)  ('type_1'  'type_1')  ('type_1'  43)  (42  43)]
4, 1, 0, 61572, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  377)  ('type_1'  'type_1')  ('type_1'  377)  (53  377)  (53  1650)  (377  53)  (1650  53)]
144, 2, 0, 61465, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1499)  ('type_0'  1068)  ('type_1'  'type_1')  ('type_1'  1499)  ('type_1'  1068)  (1067  1068)  (1067  1499)  (1068  1067)  (1499  1067)]
4, 2, 0, 61400, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  377)  ('type_1'  'type_1')  ('type_1'  377)  (53  377)  (53  1650)  (377  53)  (1650  53)]
0, 3, 1, 61374, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  53)  ('type_1'  'type_1')  ('type_1'  53)  (53  377)  (377  53)]
4, 1, 1, 61350, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  377)  ('type_1'  'type_1')  ('type_1'  377)  (53  377)  (53  1650)  (377  53)  (1650  53)]
0, 10, 9, 61249, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  53)  ('type_1'  'type_1')  ('type_1'  53)  (53  377)  (377  53)]
4, 15, 29, 60777, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  377)  ('type_1'  'type_1')  ('type_1'  377)  (53  377)  (53  1650)  (377  53)  (1650  53)]
0, 1, 0, 60775, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  53)  ('type_1'  'type_1')  ('type_1'  53)  (53  377)  (377  53)]
