Percent of connections that are bidirected: 0.9583598219961856
rule_id, collapses, edges_approx, total_cost, rule_details
8, 36, 0, 71804, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  520)  ('type_1'  'type_1')  ('type_1'  520)  (449  520)  (520  449)  (520  576)  (520  746)  (520  995)  (520  1036)  (576  520)  (746  520)  (995  520)  (1036  520)]
7, 20, 0, 70112, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  520)  ('type_1'  'type_1')  ('type_1'  520)  (449  520)  (520  449)  (520  576)  (520  746)  (520  995)  (576  520)  (746  520)  (995  520)]
13, 12, 0, 69268, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  520)  ('type_1'  'type_1')  ('type_1'  520)  (449  520)  (520  449)  (520  1036)  (520  1700)  (1036  520)  (1036  896)  (896  1036)]
2, 28, 3, 67564, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  520)  ('type_1'  'type_1')  ('type_1'  520)  (449  520)  (520  449)  (520  576)  (520  1024)  (576  520)  (1024  520)]
3, 10, 0, 67105, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  520)  ('type_1'  'type_1')  ('type_1'  520)  (449  520)  (520  449)  (520  1024)  (520  1700)  (1024  520)]
1, 43, 0, 65512, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  520)  ('type_1'  'type_1')  ('type_1'  520)  (449  520)  (520  449)  (520  1024)  (1024  520)]
15, 32, 0, 64337, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  144)  ('type_1'  'type_1')  ('type_1'  144)  (49  88)  (49  144)  (88  49)  (144  49)]
12, 17, 0, 63936, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  520)  ('type_1'  'type_1')  ('type_1'  520)  (449  520)  (520  449)  (520  1700)]
51, 11, 0, 63823, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  157)  ('type_1'  'type_1')  ('type_1'  157)  (157  760)  (157  1705)]
0, 124, 0, 62242, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  520)  ('type_1'  'type_1')  ('type_1'  520)  (449  520)  (520  449)]
46, 44, 0, 62229, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  157)  ('type_1'  'type_1')  ('type_1'  157)  (157  1705)]
104, 38, 0, 61766, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_1'  'type_1')  (1241  1242)  (1242  1241)]
0, 6, 0, 61699, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  520)  ('type_1'  'type_1')  ('type_1'  520)  (449  520)  (520  449)]
56, 4, 0, 61636, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  157)  ('type_1'  'type_1')  ('type_1'  157)  (157  760)  (760  759)  (759  760)]
114, 2, 0, 61625, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  100)  ('type_1'  'type_1')  ('type_1'  100)  (100  1448)  (1448  100)  (1447  1448)]
129, 2, 0, 61614, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1040)  ('type_1'  'type_1')  ('type_1'  1040)  (800  1229)  (1229  800)  (1229  1040)]
179, 2, 0, 61507, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  320)  ('type_0'  194)  ('type_1'  'type_1')  ('type_1'  320)  ('type_1'  194)  (194  611)  (611  194)  (611  320)  (320  611)]
15, 1, 0, 61480, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  144)  ('type_1'  'type_1')  ('type_1'  144)  (49  88)  (49  144)  (88  49)  (144  49)]
0, 3, 0, 61452, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  520)  ('type_1'  'type_1')  ('type_1'  520)  (449  520)  (520  449)]
114, 1, 0, 61437, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  100)  ('type_1'  'type_1')  ('type_1'  100)  (100  1448)  (1448  100)  (1447  1448)]
0, 12, 12, 61316, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  520)  ('type_1'  'type_1')  ('type_1'  520)  (449  520)  (520  449)]
