model	gen	abs_mean	abs-95%	abs+95%	seq_mean	seq-95%	seq+95%
Deep_GCN_AE	1	0.7264600	0.7165143	0.7364057	0.7264400	0.7165034	0.7363766
Deep_GCN_AE	2	0.8477000	0.8368584	0.8585416	0.9603600	0.9327381	0.9879819
Deep_GCN_AE	3	0.8459200	0.8402237	0.8516163	0.4669800	0.3509311	0.5830289
Deep_GCN_AE	4	0.8444600	0.8363930	0.8525270	0.0297600	-0.0121214	0.0716414
Deep_GCN_AE	5	0.8459800	0.8409616	0.8509984	0.0178600	-0.0180310	0.0537510
Deep_GCN_AE	6	0.8468000	0.8434217	0.8501783	0.0166000	-0.0167589	0.0499589
Deep_GCN_AE	7	0.8467400	0.8432419	0.8502381	0.0090000	-0.0090862	0.0270862
Deep_GCN_AE	8	0.8467400	0.8432419	0.8502381	0.0000000	nan	nan
Deep_GCN_AE	9	0.8467400	0.8432419	0.8502381	0.0000000	nan	nan
Deep_GCN_AE	10	0.8467400	0.8432419	0.8502381	0.0000000	nan	nan
Deep_GCN_AE	11	0.8467400	0.8432419	0.8502381	0.0000000	nan	nan
Deep_GCN_AE	12	0.8467400	0.8432419	0.8502381	0.0000000	nan	nan
Deep_GCN_AE	13	0.8467400	0.8432419	0.8502381	0.0000000	nan	nan
Deep_GCN_AE	14	0.8467400	0.8432419	0.8502381	0.0000000	nan	nan
Deep_GCN_AE	15	0.8467400	0.8432419	0.8502381	0.0000000	nan	nan
Deep_GCN_AE	16	0.8467400	0.8432419	0.8502381	0.0000000	nan	nan
Deep_GCN_AE	17	0.8467400	0.8432419	0.8502381	0.0000000	nan	nan
Deep_GCN_AE	18	0.8467400	0.8432419	0.8502381	0.0000000	nan	nan
Deep_GCN_AE	19	0.8467400	0.8432419	0.8502381	0.0000000	nan	nan
Deep_GCN_AE	20	0.8467400	0.8432419	0.8502381	0.0000000	nan	nan
