model	gen	abs_mean	abs-95%	abs+95%	seq_mean	seq-95%	seq+95%
HRG	1	0.3436800	0.3367565	0.3506035	0.3436800	0.3367565	0.3506035
HRG	2	0.3746200	0.3661595	0.3830805	0.2849600	0.2734927	0.2964273
HRG	3	0.4106200	0.3981177	0.4231223	0.2647000	0.2488045	0.2805955
HRG	4	0.4573400	0.4407160	0.4739640	0.2723400	0.2568095	0.2878705
HRG	5	0.5046400	0.4869326	0.5223474	0.2423200	0.2273766	0.2572634
HRG	6	0.5489000	0.5329619	0.5648381	0.2397800	0.2200806	0.2594794
HRG	7	0.5811600	0.5678410	0.5944790	0.2266600	0.2079966	0.2453234
HRG	8	0.5968800	0.5860771	0.6076829	0.1950400	0.1778084	0.2122716
HRG	9	0.6079200	0.5975699	0.6182701	0.1997800	0.1791699	0.2203901
HRG	10	0.6148000	0.6051739	0.6244261	0.1647000	0.1524603	0.1769397
HRG	11	0.6208200	0.6126870	0.6289530	0.1863400	0.1602102	0.2124698
HRG	12	0.6214600	0.6142907	0.6286293	0.1627800	0.1443323	0.1812277
HRG	13	0.6153000	0.6070527	0.6235473	0.1625800	0.1484975	0.1766625
HRG	14	0.6167200	0.6083113	0.6251287	0.1550600	0.1434743	0.1666457
HRG	15	0.6145600	0.6071639	0.6219561	0.1685200	0.1520287	0.1850113
HRG	16	0.6125200	0.6041350	0.6209050	0.1778400	0.1558655	0.1998145
HRG	17	0.6097800	0.6026723	0.6168877	0.1621200	0.1492300	0.1750100
HRG	18	0.6016200	0.5937668	0.6094732	0.1726200	0.1533315	0.1919085
HRG	19	0.6010000	0.5927227	0.6092773	0.1702400	0.1523576	0.1881224
HRG	20	0.5993000	0.5910647	0.6075353	0.1661000	0.1519190	0.1802810
