model	gen	abs_mean	abs95d	abs95u	seq_mean	seq95d	seq95u
Kronecker	1	0.7821416287360607	0.7460129675052104	0.8182702899669111	0.7821416287360607	0.7460129675052104	0.8182702899669111
Kronecker	2	0.7099584553779964	0.6759850360599986	0.7439318746959942	0.6921081520300117	0.6620708970422625	0.722145407017761
Kronecker	3	0.6983870379274816	0.6832036019756674	0.7135704738792957	0.6910898215806718	0.6747130548157245	0.707466588345619
Kronecker	4	0.7013419916497702	0.6893625762724181	0.7133214070271222	0.6833275851143341	0.6704651313668392	0.6961900388618291
Kronecker	5	0.7158993741822393	0.7050449596905686	0.7267537886739099	0.702092434186191	0.6905705857536562	0.713614282618726
Kronecker	6	0.7422889092648702	0.7323143362582777	0.7522634822714628	0.7265786469299064	0.7138008240074417	0.739356469852371
Kronecker	7	0.7836407903349546	0.7747090857055672	0.792572494964342	0.7536222343209832	0.7440441287360535	0.7632003399059129
Kronecker	8	0.8185623522627227	0.811223908896883	0.8259007956285623	0.7928314902670444	0.7839726582405858	0.8016903222935029
Kronecker	9	0.8549014570850089	0.8491604152404437	0.860642498929574	0.843492071844052	0.8373079715036224	0.8496761721844815
Kronecker	10	0.857384146655062	0.8471829930177718	0.8675853002923523	0.848073282813932	0.8377107895688592	0.8584357760590048
Kronecker	11	0.8917177178299179	0.8878387999480549	0.8955966357117809	0.8833015832967493	0.8804216772284088	0.8861814893650899
Kronecker	12	0.8965284922821285	0.8960159414899204	0.8970410430743366	0.8765245628629034	0.8753468785147993	0.8777022472110074
Kronecker	13	0.8970901823309131	0.8963087537923148	0.8978716108695114	0.8771208108317567	0.8757972633457394	0.8784443583177741
